timestamp_utc,time,Hm0,Hmax,Hsw,Tp,Tsw,Tm01,Tm02,Tm10,Tavg,Tmax,Dirp,Dirm,Dirsw,Sigp,Sigm,Uw,Uwdir,lat,lon,sst,VBAT,VSOL,TEMP,HUM,PRES,CSQ,RAT,oper,source,invalid,tstr,tstrlocal
2025-07-14 22:00:00,1752530400,0.79,1.15,0.46,14.89,14.89,5.52,4.43,8.31,4.49,12.00,163.22,118.98,163.22,65.26,57.46,1.05,116.35,-23.01,-43.25,0,4.14,0.02,20.35,53.77,108.47,14,7,Vivo,gsm,0,2025-07-14 19:00:00 [UTC-3],2025-07-14 19:00:00 [UTC-3]
2025-07-14 22:30:00,1752532200,0.81,1.23,0.48,14.89,14.89,5.67,4.49,8.65,4.66,10.40,183.50,121.53,183.50,72.74,61.87,0.62,129.55,0.00,0.00,0,4.14,0.02,20.34,53.97,108.48,16,7,Vivo,gsm,0,2025-07-14 19:30:00 [UTC-3],2025-07-14 19:30:00 [UTC-3]
2025-07-14 23:00:00,1752534000,0.82,1.28,0.53,14.89,14.89,5.81,4.52,9.01,4.65,8.00,185.37,130.22,185.37,57.89,60.92,0.34,129.77,-23.01,-43.25,0,4.14,0.02,20.30,53.90,108.45,11,7,Vivo,gsm,0,2025-07-14 20:00:00 [UTC-3],2025-07-14 20:00:00 [UTC-3]
2025-07-14 23:30:00,1752535800,0.81,1.36,0.45,14.89,14.89,5.32,4.25,8.05,4.29,11.20,153.22,129.37,153.22,65.61,55.82,0.77,146.39,-23.01,-43.25,0,4.14,0.02,20.32,53.83,108.45,13,7,Vivo,gsm,0,2025-07-14 20:30:00 [UTC-3],2025-07-14 20:30:00 [UTC-3]
2025-07-15 00:00:00,1752537600,0.80,1.08,0.49,16.38,16.38,5.61,4.43,8.85,4.42,14.08,178.08,140.82,178.08,43.61,54.38,0.27,142.39,-23.01,-43.25,0,4.13,0.02,20.13,53.89,108.37,13,7,Vivo,gsm,0,2025-07-14 21:00:00 [UTC-3],2025-07-14 21:00:00 [UTC-3]
2025-07-15 00:30:00,1752539400,0.81,1.22,0.51,16.38,16.38,5.93,4.70,9.20,4.63,7.84,166.54,140.95,166.54,49.61,53.61,0.64,140.17,-23.01,-43.25,0,4.13,0.02,19.93,53.88,108.28,12,7,Vivo,gsm,0,2025-07-14 21:30:00 [UTC-3],2025-07-14 21:30:00 [UTC-3]
2025-07-15 01:00:00,1752541200,0.75,1.17,0.45,14.89,14.89,5.69,4.56,8.65,4.55,5.92,166.86,137.68,166.86,48.11,53.51,0.61,142.91,-23.01,-43.25,0,4.13,0.02,19.69,54.12,108.19,13,7,Vivo,gsm,0,2025-07-14 22:00:00 [UTC-3],2025-07-14 22:00:00 [UTC-3]
2025-07-15 01:30:00,1752543000,0.74,1.34,0.45,14.89,14.89,5.87,4.70,8.82,4.73,13.12,160.36,136.75,160.36,54.88,54.95,0.64,137.70,-23.01,-43.25,0,4.12,0.02,19.49,54.37,108.12,14,7,Vivo,gsm,0,2025-07-14 22:30:00 [UTC-3],2025-07-14 22:30:00 [UTC-3]
2025-07-15 02:00:00,1752544800,0.77,1.23,0.47,14.89,14.89,6.09,4.90,8.89,5.00,8.80,165.33,141.09,165.33,43.87,52.09,0.87,142.77,-23.01,-43.25,0,4.12,0.02,19.36,54.33,108.06,11,7,Vivo,gsm,0,2025-07-14 23:00:00 [UTC-3],2025-07-14 23:00:00 [UTC-3]
2025-07-15 02:30:00,1752546600,0.78,1.15,0.51,16.38,16.38,6.63,5.25,9.78,5.38,8.00,165.23,143.90,165.23,56.75,53.55,0.66,151.94,-23.01,-43.25,0,4.12,0.02,19.16,54.47,107.98,15,7,Vivo,gsm,0,2025-07-14 23:30:00 [UTC-3],2025-07-14 23:30:00 [UTC-3]
2025-07-15 03:00:00,1752548400,0.79,1.11,0.54,16.38,16.38,6.70,5.27,9.99,5.41,6.88,152.20,143.30,152.20,55.21,53.65,0.50,150.82,-23.01,-43.25,0,4.11,0.02,19.00,54.75,107.93,15,7,Vivo,gsm,0,2025-07-15 00:00:00 [UTC-3],2025-07-15 00:00:00 [UTC-3]
2025-07-15 03:30:00,1752550200,0.79,1.29,0.54,16.38,16.38,6.79,5.37,9.99,5.25,11.20,142.04,140.96,142.04,56.58,52.87,1.07,145.44,-23.01,-43.25,0,4.11,0.02,19.00,54.99,107.94,15,7,Vivo,gsm,0,2025-07-15 00:30:00 [UTC-3],2025-07-15 00:30:00 [UTC-3]
2025-07-15 04:00:00,1752552000,0.76,1.17,0.52,16.38,16.38,6.78,5.35,9.94,5.28,12.32,162.04,145.69,162.04,47.01,52.64,0.82,147.63,-23.01,-43.25,0,4.11,0.02,19.00,54.93,107.94,16,7,Vivo,gsm,0,2025-07-15 01:00:00 [UTC-3],2025-07-15 01:00:00 [UTC-3]
2025-07-15 04:30:00,1752553800,0.79,1.09,0.51,16.38,16.38,7.05,5.66,9.79,5.74,11.84,152.63,144.08,152.63,63.04,53.09,1.01,143.10,-23.01,-43.25,0,4.10,0.02,18.93,54.65,107.89,15,7,Vivo,gsm,0,2025-07-15 01:30:00 [UTC-3],2025-07-15 01:30:00 [UTC-3]
2025-07-15 05:00:00,1752555600,0.76,1.11,0.52,16.38,16.38,7.14,5.63,10.15,5.50,13.76,157.25,143.13,157.25,58.12,54.10,0.97,141.85,-23.01,-43.25,0,4.10,0.02,18.80,54.90,107.84,16,7,Vivo,gsm,0,2025-07-15 02:00:00 [UTC-3],2025-07-15 02:00:00 [UTC-3]
2025-07-15 05:30:00,1752557400,0.74,1.20,0.49,16.38,16.38,6.76,5.34,9.65,5.33,8.64,176.71,158.29,176.71,60.11,55.05,1.17,143.87,-23.01,-43.25,0,4.10,0.02,18.76,55.09,107.83,16,7,Vivo,gsm,0,2025-07-15 02:30:00 [UTC-3],2025-07-15 02:30:00 [UTC-3]
2025-07-15 06:00:00,1752559200,0.77,1.12,0.52,16.38,16.38,6.88,5.29,9.91,5.32,7.84,181.68,162.98,181.68,47.66,54.19,1.16,150.00,0.00,0.00,0,4.09,0.02,18.84,55.21,107.88,15,7,Vivo,gsm,0,2025-07-15 03:00:00 [UTC-3],2025-07-15 03:00:00 [UTC-3]
2025-07-15 06:30:00,1752561000,0.79,1.40,0.53,16.38,16.38,6.80,5.22,9.91,5.12,13.76,182.19,165.83,182.19,43.27,54.11,1.31,160.98,-23.01,-43.25,0,4.09,0.02,18.91,55.12,107.90,15,7,Vivo,gsm,0,2025-07-15 03:30:00 [UTC-3],2025-07-15 03:30:00 [UTC-3]
2025-07-15 07:00:00,1752562800,0.82,1.66,0.59,14.89,14.89,7.09,5.40,10.30,5.79,11.36,168.51,164.53,168.51,50.03,54.40,1.43,158.01,0.00,0.00,0,4.08,0.02,18.91,55.08,107.90,16,7,Vivo,gsm,0,2025-07-15 04:00:00 [UTC-3],2025-07-15 04:00:00 [UTC-3]
2025-07-15 07:30:00,1752564600,0.85,1.26,0.62,16.38,16.38,7.31,5.47,10.75,5.85,12.16,158.05,161.21,158.05,65.21,61.19,1.05,179.41,-23.01,-43.25,0,4.07,0.02,18.98,55.11,107.93,15,7,Vivo,gsm,0,2025-07-15 04:30:00 [UTC-3],2025-07-15 04:30:00 [UTC-3]
2025-07-15 08:00:00,1752566400,0.86,1.27,0.60,16.38,16.38,7.26,5.57,10.52,5.59,11.20,170.78,163.16,170.78,42.16,51.66,1.51,205.50,-23.01,-43.25,0,4.07,0.02,18.94,54.88,107.90,15,7,Vivo,gsm,0,2025-07-15 05:00:00 [UTC-3],2025-07-15 05:00:00 [UTC-3]
2025-07-15 08:30:00,1752568200,0.85,1.44,0.61,16.38,16.38,7.45,5.77,10.68,6.12,15.04,146.55,145.42,146.55,57.94,57.88,1.25,174.63,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,7,Vivo,gsm,0,2025-07-15 05:30:00 [UTC-3],2025-07-15 05:30:00 [UTC-3]
2025-07-15 09:00:00,1752570000,0.83,1.40,0.55,16.38,16.38,7.16,5.72,9.96,5.52,12.64,132.44,136.57,132.44,56.55,55.75,1.43,180.78,-23.01,-43.25,0,4.06,0.50,18.62,54.89,107.75,11,7,Vivo,gsm,0,2025-07-15 06:00:00 [UTC-3],2025-07-15 06:00:00 [UTC-3]
2025-07-15 09:30:00,1752571800,0.84,1.37,0.57,16.38,16.38,7.33,5.85,10.17,5.87,7.84,161.93,138.92,161.93,58.38,57.44,1.15,181.59,-23.01,-43.25,0,4.05,4.16,18.48,55.23,107.71,16,7,Vivo,gsm,0,2025-07-15 06:30:00 [UTC-3],2025-07-15 06:30:00 [UTC-3]
2025-07-15 10:00:00,1752573600,0.85,1.12,0.58,16.38,16.38,7.44,5.93,10.29,5.81,10.40,160.63,150.59,160.63,59.10,57.66,1.44,207.52,-23.01,-43.25,0,4.07,4.17,18.71,55.69,107.84,15,7,Vivo,gsm,0,2025-07-15 07:00:00 [UTC-3],2025-07-15 07:00:00 [UTC-3]
2025-07-15 10:30:00,1752575400,0.84,1.39,0.54,16.38,16.38,7.14,5.80,9.73,5.81,12.00,178.71,142.01,178.71,46.71,53.33,1.38,190.38,-23.01,-43.25,0,4.07,4.17,19.05,55.67,107.99,14,7,Vivo,gsm,0,2025-07-15 07:30:00 [UTC-3],2025-07-15 07:30:00 [UTC-3]
2025-07-15 11:00:00,1752577200,0.88,1.29,0.60,16.38,16.38,7.27,5.80,10.18,5.72,12.00,162.05,145.06,162.05,48.36,52.94,1.66,185.00,0.00,0.00,0,4.09,4.19,19.73,55.62,108.29,12,7,Vivo,gsm,0,2025-07-15 08:00:00 [UTC-3],2025-07-15 08:00:00 [UTC-3]
2025-07-15 11:30:00,1752579000,0.90,1.45,0.65,16.38,16.38,7.79,6.12,10.91,6.31,13.60,175.84,156.66,175.84,52.23,54.54,1.77,212.14,-23.01,-43.25,0,4.12,4.22,20.57,55.03,108.62,12,7,Vivo,gsm,0,2025-07-15 08:30:00 [UTC-3],2025-07-15 08:30:00 [UTC-3]
2025-07-15 12:00:00,1752580800,0.84,1.12,0.56,16.38,16.38,7.20,5.64,10.22,5.77,10.72,178.78,161.37,178.78,61.61,56.79,1.15,223.01,-23.01,-43.25,0,4.16,4.26,21.80,54.73,109.13,13,7,Vivo,gsm,0,2025-07-15 09:00:00 [UTC-3],2025-07-15 09:00:00 [UTC-3]
2025-07-15 12:30:00,1752582600,0.90,1.47,0.66,16.38,16.38,7.77,5.98,10.95,6.05,12.64,176.28,161.07,176.28,48.73,52.75,0.96,207.01,-23.01,-43.25,0,4.19,4.30,22.77,53.64,109.50,16,7,Vivo,gsm,0,2025-07-15 09:30:00 [UTC-3],2025-07-15 09:30:00 [UTC-3]
2025-07-15 13:00:00,1752584400,0.81,1.27,0.54,16.38,16.38,7.00,5.39,10.10,5.71,9.76,169.35,154.75,169.35,54.26,55.53,0.89,198.60,-23.01,-43.25,0,4.17,8.26,24.59,53.22,110.27,15,7,Vivo,gsm,0,2025-07-15 10:00:00 [UTC-3],2025-07-15 10:00:00 [UTC-3]
2025-07-15 13:30:00,1752586200,0.84,1.30,0.55,16.38,16.38,6.95,5.40,9.91,5.50,11.04,153.41,154.94,153.41,57.09,56.17,1.03,200.84,-23.01,-43.25,0,4.16,8.23,25.51,52.71,110.74,12,7,Vivo,gsm,0,2025-07-15 10:30:00 [UTC-3],2025-07-15 10:30:00 [UTC-3]
2025-07-15 14:00:00,1752588000,0.81,1.26,0.50,16.38,16.38,6.75,5.22,9.64,5.18,13.28,153.41,151.75,153.41,65.47,57.98,1.18,200.62,0.00,0.00,0,4.16,8.18,26.47,52.03,111.17,15,7,Vivo,gsm,0,2025-07-15 11:00:00 [UTC-3],2025-07-15 11:00:00 [UTC-3]
2025-07-15 14:30:00,1752589800,0.90,1.36,0.60,16.38,16.38,7.16,5.48,10.24,5.45,8.80,172.12,162.66,172.12,53.38,52.81,0.99,197.71,-23.01,-43.25,0,4.16,7.72,26.60,49.95,111.03,15,7,Vivo,gsm,0,2025-07-15 11:30:00 [UTC-3],2025-07-15 11:30:00 [UTC-3]
2025-07-15 15:00:00,1752591600,0.90,1.29,0.61,16.38,16.38,6.99,5.28,10.42,5.35,9.92,162.62,158.50,162.62,55.55,55.50,1.44,191.68,-23.01,-43.25,0,4.16,8.02,26.02,49.64,110.73,12,7,Vivo,gsm,0,2025-07-15 12:00:00 [UTC-3],2025-07-15 12:00:00 [UTC-3]
2025-07-15 15:30:00,1752593400,0.83,1.23,0.50,16.38,16.38,6.20,4.75,9.26,4.64,9.76,170.55,164.18,170.55,48.75,52.25,1.05,201.14,-23.01,-43.25,0,4.15,8.32,25.99,50.95,110.85,15,7,Vivo,gsm,0,2025-07-15 12:30:00 [UTC-3],2025-07-15 12:30:00 [UTC-3]
2025-07-15 16:00:00,1752595200,0.86,1.50,0.57,16.38,16.38,6.58,4.94,10.00,4.96,13.28,182.61,162.28,182.61,56.72,58.61,1.05,189.19,-23.01,-43.25,0,4.14,8.01,26.57,50.45,111.07,16,7,Vivo,gsm,0,2025-07-15 13:00:00 [UTC-3],2025-07-15 13:00:00 [UTC-3]
2025-07-15 16:30:00,1752597000,0.82,1.30,0.48,16.38,16.38,6.04,4.65,8.94,4.65,7.20,171.71,161.91,171.71,47.93,51.89,1.55,188.40,-23.01,-43.25,0,4.17,4.28,25.87,48.64,110.56,14,7,Vivo,gsm,0,2025-07-15 13:30:00 [UTC-3],2025-07-15 13:30:00 [UTC-3]
2025-07-15 17:00:00,1752598800,0.81,1.34,0.52,16.38,16.38,6.39,4.85,9.52,4.90,9.44,170.06,159.63,170.06,60.38,56.48,1.18,181.45,-23.01,-43.25,0,4.17,4.28,25.64,47.55,110.29,15,7,Vivo,gsm,0,2025-07-15 14:00:00 [UTC-3],2025-07-15 14:00:00 [UTC-3]
2025-07-15 17:30:00,1752600600,0.85,1.30,0.52,16.38,16.38,6.35,4.89,9.35,5.05,10.24,166.24,161.15,166.24,47.76,52.03,1.27,191.10,-23.01,-43.25,0,4.19,4.30,25.28,48.19,110.16,13,7,Vivo,gsm,0,2025-07-15 14:30:00 [UTC-3],2025-07-15 14:30:00 [UTC-3]
2025-07-15 18:00:00,1752602400,0.90,1.34,0.61,16.38,16.38,6.66,5.03,9.96,5.09,12.32,167.09,162.07,167.09,55.11,54.82,1.23,226.85,-23.01,-43.25,0,4.19,4.30,24.78,48.43,109.95,12,7,Vivo,gsm,0,2025-07-15 15:00:00 [UTC-3],2025-07-15 15:00:00 [UTC-3]
2025-07-15 18:30:00,1752604200,0.93,1.35,0.65,16.38,16.38,6.91,5.14,10.62,5.05,18.24,187.12,168.69,187.12,46.31,55.18,1.42,194.91,-23.01,-43.25,0,4.20,7.99,23.64,51.25,109.75,13,7,Vivo,gsm,0,2025-07-15 15:30:00 [UTC-3],2025-07-15 15:30:00 [UTC-3]
2025-07-15 19:00:00,1752606000,0.88,1.73,0.51,16.38,16.38,6.22,4.87,9.01,4.99,7.52,175.45,159.77,175.45,49.99,53.82,1.05,214.39,0.00,0.00,0,4.21,8.16,23.29,51.71,109.65,12,7,Vivo,gsm,0,2025-07-15 16:00:00 [UTC-3],2025-07-15 16:00:00 [UTC-3]
2025-07-15 19:30:00,1752607800,0.87,1.32,0.55,16.38,16.38,6.28,4.83,9.57,4.87,11.68,176.16,161.71,176.16,51.80,55.49,1.46,197.53,-23.01,-43.25,0,4.21,4.31,22.51,51.29,109.26,16,7,Vivo,gsm,0,2025-07-15 16:30:00 [UTC-3],2025-07-15 16:30:00 [UTC-3]
2025-07-15 20:00:00,1752609600,0.91,1.41,0.60,16.38,16.38,6.84,5.23,9.98,5.48,12.48,174.45,160.75,174.45,59.56,56.87,0.93,197.08,-23.01,-43.25,0,4.20,3.64,21.53,51.96,108.86,15,7,Vivo,gsm,0,2025-07-15 17:00:00 [UTC-3],2025-07-15 17:00:00 [UTC-3]
2025-07-15 20:30:00,1752611400,0.81,1.44,0.49,14.89,14.89,6.17,4.85,8.90,4.75,8.64,184.51,160.16,184.51,58.49,57.52,0.68,224.19,-23.01,-43.25,0,4.19,0.28,20.74,52.61,108.56,12,7,Vivo,gsm,0,2025-07-15 17:30:00 [UTC-3],2025-07-15 17:30:00 [UTC-3]
2025-07-15 21:00:00,1752613200,0.85,1.21,0.56,16.38,16.38,6.66,5.14,9.79,5.34,12.32,173.39,157.83,173.39,45.40,55.61,0.71,207.32,-23.01,-43.25,0,4.18,0.02,20.08,53.15,108.30,15,7,Vivo,gsm,0,2025-07-15 18:00:00 [UTC-3],2025-07-15 18:00:00 [UTC-3]
2025-07-15 21:30:00,1752615000,0.90,1.38,0.62,16.38,16.38,7.11,5.49,10.23,5.51,13.92,175.87,159.61,175.87,44.78,53.52,0.92,193.56,0.00,0.00,0,4.18,0.02,19.64,53.72,108.14,16,7,Vivo,gsm,0,2025-07-15 18:30:00 [UTC-3],2025-07-15 18:30:00 [UTC-3]
2025-07-15 22:00:00,1752616800,0.88,1.66,0.58,14.89,14.89,6.98,5.51,9.84,5.79,14.88,164.26,148.56,164.26,54.08,53.97,1.33,201.41,-23.01,-43.25,0,4.17,0.02,19.27,54.02,107.99,13,7,Vivo,gsm,0,2025-07-15 19:00:00 [UTC-3],2025-07-15 19:00:00 [UTC-3]
2025-07-15 22:30:00,1752618600,0.88,1.37,0.61,16.38,16.38,7.39,5.73,10.60,5.80,14.72,155.67,153.72,155.67,59.84,56.55,1.35,187.53,-23.01,-43.25,0,4.17,0.02,18.95,54.46,107.88,14,7,Vivo,gsm,0,2025-07-15 19:30:00 [UTC-3],2025-07-15 19:30:00 [UTC-3]
2025-07-15 23:00:00,1752620400,0.92,1.49,0.65,14.89,14.89,7.42,5.80,10.47,5.64,9.60,158.68,146.90,158.68,51.18,54.72,1.41,190.89,-23.01,-43.25,0,4.16,0.02,18.73,54.52,107.79,13,7,Vivo,gsm,0,2025-07-15 20:00:00 [UTC-3],2025-07-15 20:00:00 [UTC-3]
2025-07-15 23:30:00,1752622200,0.79,1.16,0.55,16.38,16.38,6.93,5.39,10.12,5.37,9.60,158.38,150.72,158.38,49.50,56.01,1.00,180.06,-23.01,-43.25,0,4.16,0.02,18.50,54.84,107.70,13,7,Vivo,gsm,0,2025-07-15 20:30:00 [UTC-3],2025-07-15 20:30:00 [UTC-3]
2025-07-16 00:00:00,1752624000,0.83,1.23,0.59,16.38,16.38,7.42,5.79,10.53,5.72,12.96,162.88,152.15,162.88,50.72,55.11,0.92,212.89,-23.01,-43.25,0,4.15,0.02,18.37,55.04,107.65,15,7,Vivo,gsm,0,2025-07-15 21:00:00 [UTC-3],2025-07-15 21:00:00 [UTC-3]
2025-07-16 00:30:00,1752625800,0.90,1.40,0.67,16.38,16.38,7.89,6.15,10.97,6.38,15.36,161.74,147.04,161.74,40.41,51.36,0.94,190.43,-23.01,-43.25,0,4.15,0.02,18.23,55.14,107.60,15,7,Vivo,gsm,0,2025-07-15 21:30:00 [UTC-3],2025-07-15 21:30:00 [UTC-3]
2025-07-16 01:00:00,1752627600,0.90,1.28,0.65,16.38,16.38,7.89,6.26,10.69,6.65,10.56,168.41,149.00,168.41,51.68,52.50,0.92,165.85,-23.01,-43.25,0,4.15,0.02,18.11,55.24,107.55,14,7,Vivo,gsm,0,2025-07-15 22:00:00 [UTC-3],2025-07-15 22:00:00 [UTC-3]
2025-07-16 01:30:00,1752629400,0.88,1.19,0.65,14.89,14.89,8.00,6.21,11.09,6.66,15.36,169.85,152.22,169.85,43.53,53.86,0.94,194.94,-23.01,-43.25,0,4.15,0.02,17.99,55.35,107.50,14,7,Vivo,gsm,0,2025-07-15 22:30:00 [UTC-3],2025-07-15 22:30:00 [UTC-3]
2025-07-16 02:00:00,1752631200,0.91,1.26,0.67,16.38,16.38,8.06,6.45,10.89,6.65,7.84,158.03,147.45,158.03,47.17,51.68,0.79,188.46,-23.01,-43.25,0,4.15,0.02,17.84,55.37,107.44,16,7,Vivo,gsm,0,2025-07-15 23:00:00 [UTC-3],2025-07-15 23:00:00 [UTC-3]
2025-07-16 02:30:00,1752633000,0.84,1.12,0.56,16.38,16.38,7.40,6.01,9.98,6.30,12.96,133.40,138.19,133.40,56.71,54.21,1.16,221.05,-23.01,-43.25,0,4.14,0.02,17.74,55.44,107.40,14,7,Vivo,gsm,0,2025-07-15 23:30:00 [UTC-3],2025-07-15 23:30:00 [UTC-3]
2025-07-16 03:00:00,1752634800,0.84,1.20,0.62,14.89,14.89,8.05,6.35,10.97,6.32,14.56,156.60,140.77,156.60,48.78,54.11,1.29,174.40,-23.01,-43.25,0,4.14,0.02,17.61,55.66,107.35,15,7,Vivo,gsm,0,2025-07-16 00:00:00 [UTC-3],2025-07-16 00:00:00 [UTC-3]
2025-07-16 03:30:00,1752636600,0.82,1.16,0.57,14.89,14.89,7.69,6.20,10.28,6.08,9.92,158.27,137.57,158.27,55.20,54.29,1.18,165.00,-23.01,-43.25,0,4.14,0.02,17.51,55.79,107.32,15,7,Vivo,gsm,0,2025-07-16 00:30:00 [UTC-3],2025-07-16 00:30:00 [UTC-3]
2025-07-16 04:00:00,1752638400,0.85,1.40,0.59,16.38,16.38,7.72,6.20,10.41,6.22,9.44,148.24,138.30,148.24,52.89,54.49,1.07,164.79,-23.01,-43.25,0,4.13,0.02,17.46,55.76,107.30,15,7,Vivo,gsm,0,2025-07-16 01:00:00 [UTC-3],2025-07-16 01:00:00 [UTC-3]
2025-07-16 04:30:00,1752640200,0.90,1.32,0.69,16.38,16.38,8.45,6.71,11.25,6.82,16.48,155.26,144.02,155.26,47.84,51.78,1.13,123.78,-23.01,-43.25,0,4.13,0.02,17.37,55.82,107.26,15,7,Vivo,gsm,0,2025-07-16 01:30:00 [UTC-3],2025-07-16 01:30:00 [UTC-3]
2025-07-16 05:00:00,1752642000,0.80,1.17,0.54,14.89,14.89,7.60,6.15,10.07,6.23,13.76,153.35,146.24,153.35,54.46,53.90,0.96,125.46,-23.01,-43.25,0,4.13,0.02,17.31,55.90,107.23,15,7,Vivo,gsm,0,2025-07-16 02:00:00 [UTC-3],2025-07-16 02:00:00 [UTC-3]
2025-07-16 05:30:00,1752643800,0.89,1.39,0.66,14.89,14.89,8.24,6.54,11.06,6.51,14.88,150.97,139.44,150.97,42.74,52.35,0.92,65.89,-23.01,-43.25,0,4.13,0.02,17.28,55.92,107.23,15,7,Vivo,gsm,0,2025-07-16 02:30:00 [UTC-3],2025-07-16 02:30:00 [UTC-3]
2025-07-16 06:00:00,1752645600,0.90,1.29,0.70,16.38,16.38,8.70,6.89,11.58,6.93,16.48,173.41,159.47,173.41,52.56,54.63,1.13,176.75,-23.01,-43.25,0,4.12,0.02,17.25,55.93,107.21,15,7,Vivo,gsm,0,2025-07-16 03:00:00 [UTC-3],2025-07-16 03:00:00 [UTC-3]
2025-07-16 06:30:00,1752647400,0.85,1.23,0.62,16.38,16.38,8.04,6.39,10.86,6.13,11.20,183.95,154.72,183.95,53.21,57.52,1.33,157.88,-23.01,-43.25,0,4.12,0.02,17.24,55.98,107.21,15,7,Vivo,gsm,0,2025-07-16 03:30:00 [UTC-3],2025-07-16 03:30:00 [UTC-3]
